"Country or Area","Year(s)","Variant","Value"
"Bahamas","2057","Zero migration","402.038"
"Bahamas","2057","Constant mortality","430.179"
"Bahamas","2057","No change","423.036"
"Bahamas","2057","Momentum","462.44"
"Bahamas","2057","Instant replacement zero migration","480.093"
"Bahamas","2057","Median PI","447.902"
"Bahamas","2057","Upper 80 PI","484.847"
"Bahamas","2057","Lower 80 PI","409.889"
"Bahamas","2057","Upper 95 PI","504.028"
"Bahamas","2057","Lower 95 PI","390.43"
"Bahamas","2056","Medium","448.439"
"Bahamas","2056","High","501.75"
"Bahamas","2056","Low","398.352"
"Bahamas","2056","Constant fertility","441.607"
"Bahamas","2056","Instant replacement","529.063"
"Bahamas","2056","Zero migration","404.041"
"Bahamas","2056","Constant mortality","431.6"
"Bahamas","2056","No change","424.824"
"Bahamas","2056","Momentum","462.432"
"Bahamas","2056","Instant replacement zero migration","479.205"
"Bahamas","2056","Median PI","448.439"
"Bahamas","2056","Upper 80 PI","484.171"
"Bahamas","2056","Lower 80 PI","411.615"
"Bahamas","2056","Upper 95 PI","502.441"
"Bahamas","2056","Lower 95 PI","392.912"
"Bahamas","2055","Medium","448.936"
"Bahamas","2055","High","500.048"
"Bahamas","2055","Low","400.596"
"Bahamas","2055","Constant fertility","442.463"
"Bahamas","2055","Instant replacement","526.438"
"Bahamas","2055","Zero migration","406.003"
"Bahamas","2055","Constant mortality","432.965"
"Bahamas","2055","No change","426.548"
"Bahamas","2055","Momentum","462.434"
"Bahamas","2055","Instant replacement zero migration","478.344"
"Bahamas","2055","Median PI","448.936"
"Bahamas","2055","Upper 80 PI","483.5"
"Bahamas","2055","Lower 80 PI","413.195"
"Bahamas","2055","Upper 95 PI","500.621"
"Bahamas","2055","Lower 95 PI","395.27"
"Bahamas","2054","Medium","449.398"
"Bahamas","2054","High","498.382"
"Bahamas","2054","Low","402.772"
"Bahamas","2054","Constant fertility","443.267"
"Bahamas","2054","Instant replacement","523.85"
"Bahamas","2054","Zero migration","407.912"
"Bahamas","2054","Constant mortality","434.286"
"Bahamas","2054","No change","428.208"
"Bahamas","2054","Momentum","462.436"
"Bahamas","2054","Instant replacement zero migration","477.495"
"Bahamas","2054","Median PI","449.398"
"Bahamas","2054","Upper 80 PI","482.906"
"Bahamas","2054","Lower 80 PI","414.788"
"Bahamas","2054","Upper 95 PI","498.984"
"Bahamas","2054","Lower 95 PI","397.426"
"Bahamas","2053","Medium","449.812"
"Bahamas","2053","High","496.74"
"Bahamas","2053","Low","404.863"
"Bahamas","2053","Constant fertility","444.011"
"Bahamas","2053","Instant replacement","521.303"
"Bahamas","2053","Zero migration","409.763"
"Bahamas","2053","Constant mortality","435.547"
"Bahamas","2053","No change","429.793"
"Bahamas","2053","Momentum","462.435"
"Bahamas","2053","Instant replacement zero migration","476.652"
"Bahamas","2053","Median PI","449.812"
"Bahamas","2053","Upper 80 PI","482.258"
"Bahamas","2053","Lower 80 PI","416.308"
"Bahamas","2053","Upper 95 PI","497.634"
"Bahamas","2053","Lower 95 PI","399.545"
"Bahamas","2052","Medium","450.155"
"Bahamas","2052","High","495.101"
"Bahamas","2052","Low","406.853"
"Bahamas","2052","Constant fertility","444.683"
"Bahamas","2052","Instant replacement","518.784"
"Bahamas","2052","Zero migration","411.546"
"Bahamas","2052","Constant mortality","436.726"
"Bahamas","2052","No change","431.298"
"Bahamas","2052","Momentum","462.434"
"Bahamas","2052","Instant replacement zero migration","475.825"
"Bahamas","2052","Median PI","450.155"
"Bahamas","2052","Upper 80 PI","481.561"
"Bahamas","2052","Lower 80 PI","417.969"
"Bahamas","2052","Upper 95 PI","496.4"
"Bahamas","2052","Lower 95 PI","401.556"
"Bahamas","2051","Medium","450.426"
"Bahamas","2051","High","493.454"
"Bahamas","2051","Low","408.748"
"Bahamas","2051","Constant fertility","445.281"
"Bahamas","2051","Instant replacement","516.281"
"Bahamas","2051","Zero migration","413.248"
"Bahamas","2051","Constant mortality","437.824"
"Bahamas","2051","No change","432.716"
"Bahamas","2051","Momentum","462.426"
"Bahamas","2051","Instant replacement zero migration","475.005"
"Bahamas","2051","Median PI","450.426"
"Bahamas","2051","Upper 80 PI","480.705"
"Bahamas","2051","Lower 80 PI","419.525"
"Bahamas","2051","Upper 95 PI","495.357"
"Bahamas","2051","Lower 95 PI","403.506"
"Bahamas","2050","Medium","450.625"
"Bahamas","2050","High","491.796"
"Bahamas","2050","Low","410.539"
"Bahamas","2050","Constant fertility","445.801"
"Bahamas","2050","Instant replacement","513.799"
"Bahamas","2050","Zero migration","414.865"
"Bahamas","2050","Constant mortality","438.834"
"Bahamas","2050","No change","434.038"
"Bahamas","2050","Momentum","462.402"
"Bahamas","2050","Instant replacement zero migration","474.18"
"Bahamas","2050","Median PI","450.625"
"Bahamas","2050","Upper 80 PI","479.742"
"Bahamas","2050","Lower 80 PI","420.959"
"Bahamas","2050","Upper 95 PI","494.324"
"Bahamas","2050","Lower 95 PI","405.514"
"Bahamas","2049","Medium","450.743"
"Bahamas","2049","High","490.118"
"Bahamas","2049","Low","412.224"
"Bahamas","2049","Constant fertility","446.226"
"Bahamas","2049","Instant replacement","511.327"
"Bahamas","2049","Zero migration","416.394"
"Bahamas","2049","Constant mortality","439.747"
"Bahamas","2049","No change","435.255"
"Bahamas","2049","Momentum","462.358"
"Bahamas","2049","Instant replacement zero migration","473.351"
"Bahamas","2049","Median PI","450.743"
"Bahamas","2049","Upper 80 PI","478.867"
"Bahamas","2049","Lower 80 PI","422.378"
"Bahamas","2049","Upper 95 PI","493.216"
"Bahamas","2049","Lower 95 PI","407.451"
"Bahamas","2048","Medium","450.774"
"Bahamas","2048","High","488.409"
"Bahamas","2048","Low","413.8"
"Bahamas","2048","Constant fertility","446.551"
"Bahamas","2048","Instant replacement","508.861"
"Bahamas","2048","Zero migration","417.825"
"Bahamas","2048","Constant mortality","440.546"
"Bahamas","2048","No change","436.349"
"Bahamas","2048","Momentum","462.291"
"Bahamas","2048","Instant replacement zero migration","472.512"
"Bahamas","2048","Median PI","450.774"
"Bahamas","2048","Upper 80 PI","477.869"
"Bahamas","2048","Lower 80 PI","423.487"
"Bahamas","2048","Upper 95 PI","491.899"
"Bahamas","2048","Lower 95 PI","409.211"
"Bahamas","2047","Medium","450.708"
"Bahamas","2047","High","486.65"
"Bahamas","2047","Low","415.26"
"Bahamas","2047","Constant fertility","446.777"
"Bahamas","2047","Instant replacement","506.396"
"Bahamas","2047","Zero migration","419.145"
"Bahamas","2047","Constant mortality","441.228"
"Bahamas","2047","No change","437.325"
"Bahamas","2047","Momentum","462.179"
"Bahamas","2047","Instant replacement zero migration","471.65"
"Bahamas","2047","Median PI","450.708"
"Bahamas","2047","Upper 80 PI","476.645"
"Bahamas","2047","Lower 80 PI","424.52"
"Bahamas","2047","Upper 95 PI","490.206"
"Bahamas","2047","Lower 95 PI","410.752"
"Bahamas","2046","Medium","450.527"
"Bahamas","2046","High","484.82"
"Bahamas","2046","Low","416.59"
"Bahamas","2046","Constant fertility","446.894"
"Bahamas","2046","Instant replacement","503.917"
"Bahamas","2046","Zero migration","420.348"
"Bahamas","2046","Constant mortality","441.773"
"Bahamas","2046","No change","438.166"
"Bahamas","2046","Momentum","462.017"
"Bahamas","2046","Instant replacement zero migration","470.76"
"Bahamas","2046","Median PI","450.527"
"Bahamas","2046","Upper 80 PI","475.315"
"Bahamas","2046","Lower 80 PI","425.458"
"Bahamas","2046","Upper 95 PI","488.138"
"Bahamas","2046","Lower 95 PI","412.262"
"Bahamas","2045","Medium","450.211"
"Bahamas","2045","High","482.894"
"Bahamas","2045","Low","417.782"
"Bahamas","2045","Constant fertility","446.879"
"Bahamas","2045","Instant replacement","501.397"
"Bahamas","2045","Zero migration","421.421"
"Bahamas","2045","Constant mortality","442.173"
"Bahamas","2045","No change","438.861"
"Bahamas","2045","Momentum","461.789"
"Bahamas","2045","Instant replacement zero migration","469.832"
"Bahamas","2045","Median PI","450.211"
"Bahamas","2045","Upper 80 PI","473.864"
"Bahamas","2045","Lower 80 PI","426.288"
"Bahamas","2045","Upper 95 PI","486.022"
"Bahamas","2045","Lower 95 PI","413.821"
"Bahamas","2044","Medium","449.788"
"Bahamas","2044","High","480.889"
"Bahamas","2044","Low","418.865"
"Bahamas","2044","Constant fertility","446.74"
"Bahamas","2044","Instant replacement","498.835"
"Bahamas","2044","Zero migration","422.371"
"Bahamas","2044","Constant mortality","442.445"
"Bahamas","2044","No change","439.416"
"Bahamas","2044","Momentum","461.482"
"Bahamas","2044","Instant replacement zero migration","468.84"
"Bahamas","2044","Median PI","449.788"
"Bahamas","2044","Upper 80 PI","472.265"
"Bahamas","2044","Lower 80 PI","427.073"
"Bahamas","2044","Upper 95 PI","483.885"
"Bahamas","2044","Lower 95 PI","415.176"
"Bahamas","2043","Medium","449.247"
"Bahamas","2043","High","478.787"
"Bahamas","2043","Low","419.827"
"Bahamas","2043","Constant fertility","446.478"
"Bahamas","2043","Instant replacement","496.219"
"Bahamas","2043","Zero migration","423.193"
"Bahamas","2043","Constant mortality","442.559"
"Bahamas","2043","No change","439.805"
"Bahamas","2043","Momentum","461.074"
"Bahamas","2043","Instant replacement zero migration","467.772"
"Bahamas","2043","Median PI","449.247"
"Bahamas","2043","Upper 80 PI","470.492"
"Bahamas","2043","Lower 80 PI","427.739"
"Bahamas","2043","Upper 95 PI","481.517"
"Bahamas","2043","Lower 95 PI","416.347"
"Bahamas","2042","Medium","448.557"
"Bahamas","2042","High","476.545"
"Bahamas","2042","Low","420.644"
"Bahamas","2042","Constant fertility","446.073"
"Bahamas","2042","Instant replacement","493.515"
"Bahamas","2042","Zero migration","423.863"
"Bahamas","2042","Constant mortality","442.496"
"Bahamas","2042","No change","440.022"
"Bahamas","2042","Momentum","460.538"
"Bahamas","2042","Instant replacement zero migration","466.613"
"Bahamas","2042","Median PI","448.557"
"Bahamas","2042","Upper 80 PI","468.606"
"Bahamas","2042","Lower 80 PI","428.296"
"Bahamas","2042","Upper 95 PI","478.966"
"Bahamas","2042","Lower 95 PI","417.486"
"Bahamas","2041","Medium","447.724"
"Bahamas","2041","High","474.166"
"Bahamas","2041","Low","421.325"
"Bahamas","2041","Constant fertility","445.522"
"Bahamas","2041","Instant replacement","490.707"
"Bahamas","2041","Zero migration","424.378"
"Bahamas","2041","Constant mortality","442.272"
"Bahamas","2041","No change","440.08"
"Bahamas","2041","Momentum","459.857"
"Bahamas","2041","Instant replacement zero migration","465.336"
"Bahamas","2041","Median PI","447.725"
"Bahamas","2041","Upper 80 PI","466.604"
"Bahamas","2041","Lower 80 PI","428.634"
"Bahamas","2041","Upper 95 PI","476.333"
"Bahamas","2041","Lower 95 PI","418.443"
"Bahamas","2040","Medium","446.76"
"Bahamas","2040","High","471.652"
"Bahamas","2040","Low","421.887"
"Bahamas","2040","Constant fertility","444.827"
"Bahamas","2040","Instant replacement","487.782"
"Bahamas","2040","Zero migration","424.763"
"Bahamas","2040","Constant mortality","441.881"
"Bahamas","2040","No change","439.959"
"Bahamas","2040","Momentum","459.019"
"Bahamas","2040","Instant replacement zero migration","463.934"
"Bahamas","2040","Median PI","446.76"
"Bahamas","2040","Upper 80 PI","464.524"
"Bahamas","2040","Lower 80 PI","428.686"
"Bahamas","2040","Upper 95 PI","473.687"
"Bahamas","2040","Lower 95 PI","419.318"
"Bahamas","2039","Medium","445.659"
"Bahamas","2039","High","468.996"
"Bahamas","2039","Low","422.328"
"Bahamas","2039","Constant fertility","443.986"
"Bahamas","2039","Instant replacement","484.725"
"Bahamas","2039","Zero migration","425"
"Bahamas","2039","Constant mortality","441.317"
"Bahamas","2039","No change","439.649"
"Bahamas","2039","Momentum","458.005"
"Bahamas","2039","Instant replacement zero migration","462.382"
"Bahamas","2039","Median PI","445.658"
"Bahamas","2039","Upper 80 PI","462.404"
"Bahamas","2039","Lower 80 PI","428.63"
"Bahamas","2039","Upper 95 PI","470.996"
"Bahamas","2039","Lower 95 PI","420.083"
"Bahamas","2038","Medium","444.418"
"Bahamas","2038","High","466.19"
"Bahamas","2038","Low","422.651"
"Bahamas","2038","Constant fertility","442.989"
"Bahamas","2038","Instant replacement","481.515"
"Bahamas","2038","Zero migration","425.077"
"Bahamas","2038","Constant mortality","440.584"
"Bahamas","2038","No change","439.158"
"Bahamas","2038","Momentum","456.791"
"Bahamas","2038","Instant replacement zero migration","460.652"
"Bahamas","2038","Median PI","444.418"
"Bahamas","2038","Upper 80 PI","460.104"
"Bahamas","2038","Lower 80 PI","428.465"
"Bahamas","2038","Upper 95 PI","468.352"
"Bahamas","2038","Lower 95 PI","420.684"
"Bahamas","2037","Medium","443.039"
"Bahamas","2037","High","463.226"
"Bahamas","2037","Low","422.856"
"Bahamas","2037","Constant fertility","441.834"
"Bahamas","2037","Instant replacement","478.132"
"Bahamas","2037","Zero migration","425.008"
"Bahamas","2037","Constant mortality","439.683"
"Bahamas","2037","No change","438.483"
"Bahamas","2037","Momentum","455.355"
"Bahamas","2037","Instant replacement zero migration","458.743"
"Bahamas","2037","Median PI","443.039"
"Bahamas","2037","Upper 80 PI","457.7"
"Bahamas","2037","Lower 80 PI","428.175"
"Bahamas","2037","Upper 95 PI","465.42"
"Bahamas","2037","Lower 95 PI","421.211"
"Bahamas","2036","Medium","441.526"
"Bahamas","2036","High","460.103"
"Bahamas","2036","Low","422.949"
"Bahamas","2036","Constant fertility","440.532"
"Bahamas","2036","Instant replacement","474.576"
"Bahamas","2036","Zero migration","424.791"
"Bahamas","2036","Constant mortality","438.618"
"Bahamas","2036","No change","437.625"
"Bahamas","2036","Momentum","453.7"
"Bahamas","2036","Instant replacement zero migration","456.638"
"Bahamas","2036","Median PI","441.526"
"Bahamas","2036","Upper 80 PI","455.096"
"Bahamas","2036","Lower 80 PI","427.797"
"Bahamas","2036","Upper 95 PI","462.253"
"Bahamas","2036","Lower 95 PI","421.509"
"Bahamas","2035","Medium","439.873"
"Bahamas","2035","High","456.822"
"Bahamas","2035","Low","422.923"
"Bahamas","2035","Constant fertility","439.077"
"Bahamas","2035","Instant replacement","470.846"
"Bahamas","2035","Zero migration","424.423"
"Bahamas","2035","Constant mortality","437.375"
"Bahamas","2035","No change","436.582"
"Bahamas","2035","Momentum","451.822"
"Bahamas","2035","Instant replacement zero migration","454.341"
"Bahamas","2035","Median PI","439.872"
"Bahamas","2035","Upper 80 PI","452.42"
"Bahamas","2035","Lower 80 PI","427.096"
"Bahamas","2035","Upper 95 PI","459.067"
"Bahamas","2035","Lower 95 PI","421.49"
"Bahamas","2034","Medium","438.082"
"Bahamas","2034","High","453.382"
"Bahamas","2034","Low","422.782"
"Bahamas","2034","Constant fertility","437.471"
"Bahamas","2034","Instant replacement","466.935"
"Bahamas","2034","Zero migration","423.911"
"Bahamas","2034","Constant mortality","435.966"
"Bahamas","2034","No change","435.359"
"Bahamas","2034","Momentum","449.709"
"Bahamas","2034","Instant replacement zero migration","451.851"
"Bahamas","2034","Median PI","438.082"
"Bahamas","2034","Upper 80 PI","449.729"
"Bahamas","2034","Lower 80 PI","426.244"
"Bahamas","2034","Upper 95 PI","455.753"
"Bahamas","2034","Lower 95 PI","421.302"
"Bahamas","2033","Medium","436.175"
"Bahamas","2033","High","449.805"
"Bahamas","2033","Low","422.545"
"Bahamas","2033","Constant fertility","435.722"
"Bahamas","2033","Instant replacement","462.857"
"Bahamas","2033","Zero migration","423.257"
"Bahamas","2033","Constant mortality","434.413"
"Bahamas","2033","No change","433.961"
"Bahamas","2033","Momentum","447.373"
"Bahamas","2033","Instant replacement zero migration","449.161"
"Bahamas","2033","Median PI","436.176"
"Bahamas","2033","Upper 80 PI","446.785"
"Bahamas","2033","Lower 80 PI","425.452"
"Bahamas","2033","Upper 95 PI","452.306"
"Bahamas","2033","Lower 95 PI","420.952"
"Bahamas","2032","Medium","434.166"
"Bahamas","2032","High","446.11"
"Bahamas","2032","Low","422.222"
"Bahamas","2032","Constant fertility","433.841"
"Bahamas","2032","Instant replacement","458.63"
"Bahamas","2032","Zero migration","422.478"
"Bahamas","2032","Constant mortality","432.726"
"Bahamas","2032","No change","432.4"
"Bahamas","2032","Momentum","444.825"
"Bahamas","2032","Instant replacement zero migration","446.291"
"Bahamas","2032","Median PI","434.166"
"Bahamas","2032","Upper 80 PI","443.679"
"Bahamas","2032","Lower 80 PI","424.508"
"Bahamas","2032","Upper 95 PI","448.776"
"Bahamas","2032","Lower 95 PI","420.403"
"Bahamas","2031","Medium","432.055"
"Bahamas","2031","High","442.469"
"Bahamas","2031","Low","421.639"
"Bahamas","2031","Constant fertility","431.835"
"Bahamas","2031","Instant replacement","454.262"
"Bahamas","2031","Zero migration","421.584"
"Bahamas","2031","Constant mortality","430.899"
"Bahamas","2031","No change","430.678"
"Bahamas","2031","Momentum","442.077"
"Bahamas","2031","Instant replacement zero migration","443.257"
"Bahamas","2031","Median PI","432.056"
"Bahamas","2031","Upper 80 PI","440.545"
"Bahamas","2031","Lower 80 PI","423.463"
"Bahamas","2031","Upper 95 PI","444.995"
"Bahamas","2031","Lower 95 PI","419.782"
"Bahamas","2030","Medium","429.846"
"Bahamas","2030","High","438.891"
"Bahamas","2030","Low","420.8"
"Bahamas","2030","Constant fertility","429.714"
"Bahamas","2030","Instant replacement","449.771"
"Bahamas","2030","Zero migration","420.579"
"Bahamas","2030","Constant mortality","428.938"
"Bahamas","2030","No change","428.806"
"Bahamas","2030","Momentum","439.149"
"Bahamas","2030","Instant replacement zero migration","440.074"
"Bahamas","2030","Median PI","429.846"
"Bahamas","2030","Upper 80 PI","437.418"
"Bahamas","2030","Lower 80 PI","422.421"
"Bahamas","2030","Upper 95 PI","441.187"
"Bahamas","2030","Lower 95 PI","419.013"
"Bahamas","2029","Medium","427.562"
"Bahamas","2029","High","435.235"
"Bahamas","2029","Low","419.892"
"Bahamas","2029","Constant fertility","427.496"
"Bahamas","2029","Instant replacement","445.175"
"Bahamas","2029","Zero migration","419.469"
"Bahamas","2029","Constant mortality","426.874"
"Bahamas","2029","No change","426.805"
"Bahamas","2029","Momentum","436.049"
"Bahamas","2029","Instant replacement zero migration","436.748"
"Bahamas","2029","Median PI","427.562"
"Bahamas","2029","Upper 80 PI","434.09"
"Bahamas","2029","Lower 80 PI","421.172"
"Bahamas","2029","Upper 95 PI","437.413"
"Bahamas","2029","Lower 95 PI","418.104"
"Bahamas","2028","Medium","425.211"
"Bahamas","2028","High","431.505"
"Bahamas","2028","Low","418.914"
"Bahamas","2028","Constant fertility","425.184"
"Bahamas","2028","Instant replacement","440.484"
"Bahamas","2028","Zero migration","418.267"
"Bahamas","2028","Constant mortality","424.704"
"Bahamas","2028","No change","424.677"
"Bahamas","2028","Momentum","432.79"
"Bahamas","2028","Instant replacement zero migration","433.293"
"Bahamas","2028","Median PI","425.211"
"Bahamas","2028","Upper 80 PI","430.74"
"Bahamas","2028","Lower 80 PI","419.79"
"Bahamas","2028","Upper 95 PI","433.577"
"Bahamas","2028","Lower 95 PI","417.254"
"Bahamas","2027","Medium","422.785"
"Bahamas","2027","High","427.702"
"Bahamas","2027","Low","417.863"
"Bahamas","2027","Constant fertility","422.791"
"Bahamas","2027","Instant replacement","435.714"
"Bahamas","2027","Zero migration","416.978"
"Bahamas","2027","Constant mortality","422.431"
"Bahamas","2027","No change","422.437"
"Bahamas","2027","Momentum","429.385"
"Bahamas","2027","Instant replacement zero migration","429.736"
"Bahamas","2027","Median PI","422.785"
"Bahamas","2027","Upper 80 PI","427.488"
"Bahamas","2027","Lower 80 PI","418.323"
"Bahamas","2027","Upper 95 PI","429.765"
"Bahamas","2027","Lower 95 PI","416.262"
"Bahamas","2026","Medium","420.306"
"Bahamas","2026","High","424.109"
"Bahamas","2026","Low","416.5"
"Bahamas","2026","Constant fertility","420.331"
"Bahamas","2026","Instant replacement","430.883"
"Bahamas","2026","Zero migration","415.611"
"Bahamas","2026","Constant mortality","420.082"
"Bahamas","2026","No change","420.108"
"Bahamas","2026","Momentum","425.853"
"Bahamas","2026","Instant replacement zero migration","426.079"
"Bahamas","2026","Median PI","420.306"
"Bahamas","2026","Upper 80 PI","424.103"
"Bahamas","2026","Lower 80 PI","416.769"
"Bahamas","2026","Upper 95 PI","425.854"
"Bahamas","2026","Lower 95 PI","415.052"
"Bahamas","2025","Medium","417.79"
"Bahamas","2025","High","420.74"
"Bahamas","2025","Low","414.839"
"Bahamas","2025","Constant fertility","417.817"
"Bahamas","2025","Instant replacement","426.006"
"Bahamas","2025","Zero migration","414.174"
"Bahamas","2025","Constant mortality","417.663"
"Bahamas","2025","No change","417.69"
"Bahamas","2025","Momentum","422.207"
"Bahamas","2025","Instant replacement zero migration","422.33"
"Bahamas","2025","Median PI","417.79"
"Bahamas","2025","Upper 80 PI","420.651"
"Bahamas","2025","Lower 80 PI","415.146"
"Bahamas","2025","Upper 95 PI","421.957"
"Bahamas","2025","Lower 95 PI","413.78"
"Bahamas","2024","Medium","415.223"
"Bahamas","2024","High","417.324"
"Bahamas","2024","Low","413.121"
"Bahamas","2024","Constant fertility","415.247"
"Bahamas","2024","Instant replacement","421.084"
"Bahamas","2024","Zero migration","412.673"
"Bahamas","2024","Constant mortality","415.166"
"Bahamas","2024","No change","415.192"
"Bahamas","2024","Momentum","418.454"
"Bahamas","2024","Instant replacement zero migration","418.509"
"Bahamas","2024","Median PI","415.222"
"Bahamas","2024","Upper 80 PI","417.203"
"Bahamas","2024","Lower 80 PI","413.387"
"Bahamas","2024","Upper 95 PI","418.16"
"Bahamas","2024","Lower 95 PI","412.397"
"Bahamas","2023","Medium","412.623"
"Bahamas","2023","High","413.881"
"Bahamas","2023","Low","411.366"
"Bahamas","2023","Constant fertility","412.635"
"Bahamas","2023","Instant replacement","416.13"
"Bahamas","2023","Zero migration","411.114"
"Bahamas","2023","Constant mortality","412.611"
"Bahamas","2023","No change","412.622"
"Bahamas","2023","Momentum","414.598"
"Bahamas","2023","Instant replacement zero migration","414.613"
"Bahamas","2023","Median PI","412.624"
"Bahamas","2023","Upper 80 PI","413.773"
"Bahamas","2023","Lower 80 PI","411.547"
"Bahamas","2023","Upper 95 PI","414.376"
"Bahamas","2023","Lower 95 PI","410.952"
"Bahamas","2022","Medium","409.984"
"Bahamas","2022","High","410.402"
"Bahamas","2022","Low","409.566"
"Bahamas","2022","Constant fertility","409.984"
"Bahamas","2022","Instant replacement","411.147"
"Bahamas","2022","Zero migration","409.483"
"Bahamas","2022","Constant mortality","409.984"
"Bahamas","2022","No change","409.984"
"Bahamas","2022","Momentum","410.646"
"Bahamas","2022","Instant replacement zero migration","410.646"
"Bahamas","2022","Median PI","409.984"
"Bahamas","2022","Upper 80 PI","410.359"
"Bahamas","2022","Lower 80 PI","409.631"
"Bahamas","2022","Upper 95 PI","410.555"
"Bahamas","2022","Lower 95 PI","409.439"
"Bahamas","2021","Medium","407.906"
"Bahamas","2020","Medium","406.471"
"Bahamas","2019","Medium","404.557"
"Bahamas","2018","Medium","401.906"
"Bahamas","2017","Medium","399.02"
"Bahamas","2016","Medium","395.976"
"Bahamas","2015","Medium","392.697"
"Bahamas","2014","Medium","389.131"
"Bahamas","2013","Medium","385.65"
"Bahamas","2012","Medium","382.061"
"Bahamas","2011","Medium","377.95"
"Bahamas","2010","Medium","373.272"
"Bahamas","2009","Medium","368.057"
"Bahamas","2008","Medium","362.795"
"Bahamas","2007","Medium","357.666"
"Bahamas","2006","Medium","352.664"
"Bahamas","2005","Medium","347.804"
"Bahamas","2004","Medium","343.089"
"Bahamas","2003","Medium","338.49"
"Bahamas","2002","Medium","334.002"
"Bahamas","2001","Medium","329.626"
"Bahamas","2000","Medium","325.014"
"Bahamas","1999","Medium","320.272"
"Bahamas","1998","Medium","315.398"
"Bahamas","1997","Medium","310.171"
"Bahamas","1996","Medium","304.933"
"Bahamas","1995","Medium","299.554"
"Bahamas","1994","Medium","293.997"
"Bahamas","1993","Medium","288.164"
"Bahamas","1992","Medium","281.973"
"Bahamas","1991","Medium","276.058"
"Bahamas","1990","Medium","270.679"
"Bahamas","1989","Medium","265.493"
"Bahamas","1988","Medium","260.452"
"Bahamas","1987","Medium","255.618"
"Bahamas","1986","Medium","250.804"
"Bahamas","1985","Medium","245.935"
"Bahamas","1984","Medium","241.166"
"Bahamas","1983","Medium","236.586"
"Bahamas","1982","Medium","232.177"
"Bahamas","1981","Medium","227.956"
"Bahamas","1980","Medium","223.752"
"Bahamas","1979","Medium","219.426"
"Bahamas","1978","Medium","215.016"
"Bahamas","1977","Medium","210.534"
"Bahamas","1976","Medium","206.096"
"Bahamas","1975","Medium","201.881"
"Bahamas","1974","Medium","197.767"
"Bahamas","1973","Medium","193.563"
"Bahamas","1972","Medium","189.181"
"Bahamas","1971","Medium","184.435"
"Bahamas","1970","Medium","179.129"
"Bahamas","1969","Medium","172.745"
"Bahamas","1968","Medium","165.456"
"Bahamas","1967","Medium","158.197"
"Bahamas","1966","Medium","151.323"
"Bahamas","1965","Medium","144.849"
"Bahamas","1964","Medium","138.785"
"Bahamas","1963","Medium","132.639"
"Bahamas","1962","Medium","126.305"
"Bahamas","1961","Medium","120.216"
"Bahamas","1960","Medium","114.5"
"Bahamas","1959","Medium","109.233"
"Bahamas","1958","Medium","104.409"
"Bahamas","1957","Medium","100.005"
"Bahamas","1956","Medium","96.004"
"Bahamas","1955","Medium","92.444"
"Bahamas","1954","Medium","89.352"
"Bahamas","1953","Medium","86.739"
"Bahamas","1952","Medium","84.589"
"Bahamas","1951","Medium","82.895"
"Bahamas","1950","Medium","81.644"

